year,school,conference,wins,losses,winning_pct,conf_wins,conf_losses,conf_winning_pct,ppg_offence,ppg_defence,SRS,SOS
1970-01-01 00:00:00.000002013,East Carolina,CUSA (East),10.0,3.0,0.769,6.0,2.0,0.75,40.2,24.8,4.3,-7.17
1970-01-01 00:00:00.000002013,Middle Tennessee State,CUSA (East),8.0,5.0,0.615,6.0,2.0,0.75,29.0,26.2,-3.71,-5.63
1970-01-01 00:00:00.000002013,Florida Atlantic,CUSA (East),6.0,6.0,0.5,4.0,4.0,0.5,26.4,22.3,-3.53,-5.62
1970-01-01 00:00:00.000002013,UAB,CUSA (East),2.0,10.0,0.167,1.0,7.0,0.125,26.3,43.8,-15.82,-3.74
1970-01-01 00:00:00.000002013,Florida International,CUSA (East),1.0,11.0,0.083,1.0,7.0,0.125,9.8,37.0,-23.53,-5.53
1970-01-01 00:00:00.000002013,Southern Mississippi,CUSA (East),1.0,11.0,0.083,1.0,7.0,0.125,17.1,41.9,-21.13,-4.55
1970-01-01 00:00:00.000002013,Rice,CUSA (West),10.0,4.0,0.714,7.0,1.0,0.875,29.6,24.4,0.15,-4.78
1970-01-01 00:00:00.000002013,North Texas,CUSA (West),9.0,4.0,0.692,6.0,2.0,0.75,31.8,17.8,3.05,-6.95
1970-01-01 00:00:00.000002013,UTSA,CUSA (West),7.0,5.0,0.583,6.0,2.0,0.75,25.6,26.3,-3.01,-3.18
1970-01-01 00:00:00.000002013,Tulane,CUSA (West),7.0,6.0,0.538,5.0,3.0,0.625,24.8,21.4,-3.22,-5.22
1970-01-01 00:00:00.000002013,Louisiana Tech,CUSA (West),4.0,8.0,0.333,3.0,5.0,0.375,19.2,26.3,-15.66,-9.91
1970-01-01 00:00:00.000002013,Tulsa,CUSA (West),3.0,9.0,0.25,2.0,6.0,0.25,21.1,33.9,-11.77,-1.27
1970-01-01 00:00:00.000002013,UTEP,CUSA (West),2.0,10.0,0.167,1.0,7.0,0.125,21.8,39.3,-18.17,-6.5
1970-01-01 00:00:00.000002013,Navy,Ind,9.0,4.0,0.692,,,,33.5,24.4,4.26,-2.89
1970-01-01 00:00:00.000002013,Notre Dame,Ind,9.0,4.0,0.692,,,,27.2,22.4,9.5,4.5
1970-01-01 00:00:00.000002013,BYU,Ind,8.0,5.0,0.615,,,,30.2,22.1,10.23,3.77
1970-01-01 00:00:00.000002013,Army,Ind,3.0,9.0,0.25,,,,24.4,31.6,-12.36,-5.27
1970-01-01 00:00:00.000002013,New Mexico State,Ind,2.0,10.0,0.167,,,,20.9,44.6,-19.36,-3.77
1970-01-01 00:00:00.000002013,Idaho,Ind,1.0,11.0,0.083,,,,18.2,46.8,-19.3,-1.3
1970-01-01 00:00:00.000002013,Bowling Green,MAC (East),10.0,4.0,0.714,7.0,1.0,0.875,34.8,15.9,4.89,-7.18
1970-01-01 00:00:00.000002013,Buffalo,MAC (East),8.0,5.0,0.615,6.0,2.0,0.75,30.3,24.4,-1.48,-7.33
1970-01-01 00:00:00.000002013,Ohio,MAC (East),7.0,6.0,0.538,4.0,4.0,0.5,27.4,27.5,-5.77,-6.85
1970-01-01 00:00:00.000002013,Akron,MAC (East),5.0,7.0,0.417,4.0,4.0,0.5,20.2,28.6,-9.86,-4.28
1970-01-01 00:00:00.000002013,Kent State,MAC (East),4.0,8.0,0.333,3.0,5.0,0.375,20.8,26.9,-9.6,-4.02
1970-01-01 00:00:00.000002013,Massachusetts,MAC (East),1.0,11.0,0.083,1.0,7.0,0.125,11.7,33.0,-20.4,-3.82
1970-01-01 00:00:00.000002013,Miami (OH),MAC (East),0.0,12.0,0.0,0.0,8.0,0.0,9.8,35.7,-23.48,-4.65
1970-01-01 00:00:00.000002013,Northern Illinois,MAC (West),12.0,2.0,0.857,8.0,0.0,1.0,39.6,25.1,3.56,-8.51
1970-01-01 00:00:00.000002013,Ball State,MAC (West),10.0,3.0,0.769,7.0,1.0,0.875,38.5,24.7,2.29,-9.55
1970-01-01 00:00:00.000002013,Toledo,MAC (West),7.0,5.0,0.583,5.0,3.0,0.625,33.0,28.6,-0.03,-3.36
1970-01-01 00:00:00.000002013,Central Michigan,MAC (West),6.0,6.0,0.5,5.0,3.0,0.625,23.3,28.6,-11.97,-8.72
1970-01-01 00:00:00.000002013,Eastern Michigan,MAC (West),2.0,10.0,0.167,1.0,7.0,0.125,18.8,45.2,-22.84,-4.75
1970-01-01 00:00:00.000002013,Western Michigan,MAC (West),1.0,11.0,0.083,1.0,7.0,0.125,17.2,35.4,-19.16,-4.33
1970-01-01 00:00:00.000002013,Utah State,MWC (Mountain),9.0,5.0,0.643,7.0,1.0,0.875,31.8,17.1,6.7,-2.02
1970-01-01 00:00:00.000002013,Boise State,MWC (Mountain),8.0,5.0,0.615,6.0,2.0,0.75,37.5,24.8,3.88,-2.89
1970-01-01 00:00:00.000002013,Colorado State,MWC (Mountain),8.0,6.0,0.571,5.0,3.0,0.625,36.2,29.8,-0.23,-4.81
1970-01-01 00:00:00.000002013,Wyoming,MWC (Mountain),5.0,7.0,0.417,3.0,5.0,0.375,31.3,36.7,-9.36,-5.61
1970-01-01 00:00:00.000002013,New Mexico,MWC (Mountain),3.0,9.0,0.25,1.0,7.0,0.125,32.8,42.8,-14.1,-4.52
1970-01-01 00:00:00.000002013,Air Force,MWC (Mountain),2.0,10.0,0.167,0.0,8.0,0.0,24.7,40.0,-14.88,-3.22
1970-01-01 00:00:00.000002013,Fresno State,MWC (West),11.0,2.0,0.846,7.0,1.0,0.875,43.4,30.3,5.04,-5.04
1970-01-01 00:00:00.000002013,San Diego State,MWC (West),8.0,5.0,0.615,6.0,2.0,0.75,29.8,31.7,-4.68,-4.14
1970-01-01 00:00:00.000002013,Nevada-Las Vegas,MWC (West),7.0,6.0,0.538,5.0,3.0,0.625,29.9,31.8,-3.9,-3.52
1970-01-01 00:00:00.000002013,San Jose State,MWC (West),6.0,6.0,0.5,5.0,3.0,0.625,32.4,35.1,-3.28,-0.62
1970-01-01 00:00:00.000002013,Nevada,MWC (West),4.0,8.0,0.333,3.0,5.0,0.375,26.9,34.4,-3.6,0.57
1970-01-01 00:00:00.000002013,Hawaii,MWC (West),1.0,11.0,0.083,0.0,8.0,0.0,27.4,38.8,-11.13,0.04
1970-01-01 00:00:00.000002013,Stanford,Pac-12 (North),11.0,3.0,0.786,7.0,2.0,0.778,32.3,19.0,18.96,8.74
1970-01-01 00:00:00.000002013,Oregon,Pac-12 (North),11.0,2.0,0.846,7.0,2.0,0.778,45.5,20.5,21.27,5.03
1970-01-01 00:00:00.000002013,Washington,Pac-12 (North),9.0,4.0,0.692,5.0,4.0,0.556,37.9,22.8,15.12,6.58
1970-01-01 00:00:00.000002013,Oregon State,Pac-12 (North),7.0,6.0,0.538,4.0,5.0,0.444,34.8,31.4,8.11,4.72
1970-01-01 00:00:00.000002013,Washington State,Pac-12 (North),6.0,7.0,0.462,4.0,5.0,0.444,31.0,32.5,5.09,6.94
1970-01-01 00:00:00.000002013,California,Pac-12 (North),1.0,11.0,0.083,0.0,9.0,0.0,23.0,45.9,-8.58,9.34
1970-01-01 00:00:00.000002013,Arizona State,Pac-12 (South),10.0,4.0,0.714,8.0,1.0,0.889,39.7,26.6,17.5,9.21
1970-01-01 00:00:00.000002013,UCLA,Pac-12 (South),10.0,3.0,0.769,6.0,3.0,0.667,36.9,23.2,17.1,6.48
1970-01-01 00:00:00.000002013,USC,Pac-12 (South),10.0,4.0,0.714,6.0,3.0,0.667,29.7,21.2,13.72,6.22
1970-01-01 00:00:00.000002013,Arizona,Pac-12 (South),8.0,5.0,0.615,4.0,5.0,0.444,33.5,24.2,12.6,5.07
1970-01-01 00:00:00.000002013,Utah,Pac-12 (South),5.0,7.0,0.417,2.0,7.0,0.222,29.2,28.0,6.96,9.55
1970-01-01 00:00:00.000002013,Colorado,Pac-12 (South),4.0,8.0,0.333,1.0,8.0,0.111,25.4,38.3,-1.99,6.18
1970-01-01 00:00:00.000002013,Missouri,SEC (East),12.0,2.0,0.857,7.0,1.0,0.875,39.1,23.1,19.97,6.4
1970-01-01 00:00:00.000002013,South Carolina,SEC (East),11.0,2.0,0.846,6.0,2.0,0.75,34.1,20.3,16.06,6.29
1970-01-01 00:00:00.000002013,Georgia,SEC (East),8.0,5.0,0.615,5.0,3.0,0.625,36.7,29.0,12.82,7.59
1970-01-01 00:00:00.000002013,Vanderbilt,SEC (East),9.0,4.0,0.692,4.0,4.0,0.5,30.1,24.6,8.01,2.47
1970-01-01 00:00:00.000002013,Florida,SEC (East),4.0,8.0,0.333,3.0,5.0,0.375,18.8,21.1,4.67,7.17
1970-01-01 00:00:00.000002013,Tennessee,SEC (East),5.0,7.0,0.417,2.0,6.0,0.25,23.8,29.0,4.29,8.37
1970-01-01 00:00:00.000002013,Kentucky,SEC (East),2.0,10.0,0.167,0.0,8.0,0.0,20.5,31.2,-3.51,5.41
1970-01-01 00:00:00.000002013,Auburn,SEC (West),12.0,2.0,0.857,7.0,1.0,0.875,39.5,24.7,18.8,7.88
1970-01-01 00:00:00.000002013,Alabama,SEC (West),11.0,2.0,0.846,7.0,1.0,0.875,38.2,13.9,20.06,3.76
1970-01-01 00:00:00.000002013,LSU,SEC (West),10.0,3.0,0.769,5.0,3.0,0.625,35.8,22.0,14.59,4.28
1970-01-01 00:00:00.000002013,Texas A&M,SEC (West),9.0,4.0,0.692,4.0,4.0,0.5,44.2,32.2,13.38,5.07
1970-01-01 00:00:00.000002013,Ole Miss,SEC (West),8.0,5.0,0.615,3.0,5.0,0.375,30.0,23.7,10.42,5.89
1970-01-01 00:00:00.000002013,Mississippi State,SEC (West),7.0,6.0,0.538,3.0,5.0,0.375,27.7,23.0,7.72,6.95
1970-01-01 00:00:00.000002013,Arkansas,SEC (West),3.0,9.0,0.25,0.0,8.0,0.0,20.7,30.8,-1.32,5.18
1970-01-01 00:00:00.000002013,Louisiana,Sun Belt,9.0,4.0,0.692,5.0,2.0,0.714,33.8,26.5,-2.01,-6.63
1970-01-01 00:00:00.000002013,Arkansas State,Sun Belt,8.0,5.0,0.615,5.0,2.0,0.714,29.2,26.2,-1.86,-3.71
1970-01-01 00:00:00.000002013,Western Kentucky,Sun Belt,8.0,4.0,0.667,4.0,3.0,0.571,30.8,24.6,-0.52,-5.94
1970-01-01 00:00:00.000002013,Louisiana-Monroe,Sun Belt,6.0,6.0,0.5,4.0,3.0,0.571,22.3,30.2,-6.81,-2.56
1970-01-01 00:00:00.000002013,South Alabama,Sun Belt,6.0,6.0,0.5,4.0,3.0,0.571,29.4,25.2,-2.44,-5.52
1970-01-01 00:00:00.000002013,Troy,Sun Belt,6.0,6.0,0.5,4.0,3.0,0.571,34.1,35.9,-5.33,-4.08
1970-01-01 00:00:00.000002013,Texas State,Sun Belt,6.0,6.0,0.5,2.0,5.0,0.286,23.9,27.3,-10.53,-8.2
1970-01-01 00:00:00.000002013,Georgia State,Sun Belt,0.0,12.0,0.0,0.0,7.0,0.0,18.8,36.7,-20.2,-4.78
1970-01-01 00:00:00.000002014,Florida State,ACC (Atlantic),13.0,1.0,0.929,8.0,0.0,1.0,33.7,25.6,14.48,5.13
1970-01-01 00:00:00.000002014,Clemson,ACC (Atlantic),10.0,3.0,0.769,6.0,2.0,0.75,30.8,16.7,11.63,2.86
1970-01-01 00:00:00.000002014,Louisville,ACC (Atlantic),9.0,4.0,0.692,5.0,3.0,0.625,31.2,21.8,10.52,3.22
1970-01-01 00:00:00.000002014,Boston College,ACC (Atlantic),7.0,6.0,0.538,4.0,4.0,0.5,26.2,21.3,6.04,2.35
1970-01-01 00:00:00.000002014,North Carolina State,ACC (Atlantic),8.0,5.0,0.615,3.0,5.0,0.375,30.2,27.0,4.17,1.25
1970-01-01 00:00:00.000002014,Syracuse,ACC (Atlantic),3.0,9.0,0.25,1.0,7.0,0.125,17.1,24.3,-4.84,3.0
1970-01-01 00:00:00.000002014,Wake Forest,ACC (Atlantic),3.0,9.0,0.25,1.0,7.0,0.125,14.8,26.4,-7.64,1.61
1970-01-01 00:00:00.000002014,Georgia Tech,ACC (Coastal),11.0,3.0,0.786,6.0,2.0,0.75,37.9,25.7,15.92,4.78
1970-01-01 00:00:00.000002014,Duke,ACC (Coastal),9.0,4.0,0.692,5.0,3.0,0.625,32.4,21.8,6.64,-0.82
1970-01-01 00:00:00.000002014,North Carolina,ACC (Coastal),6.0,7.0,0.462,4.0,4.0,0.5,33.2,39.0,0.14,4.29
1970-01-01 00:00:00.000002014,Pitt,ACC (Coastal),6.0,7.0,0.462,4.0,4.0,0.5,31.8,26.3,2.74,0.97
1970-01-01 00:00:00.000002014,Virginia Tech,ACC (Coastal),7.0,6.0,0.538,3.0,5.0,0.375,24.1,20.2,6.71,3.32
1970-01-01 00:00:00.000002014,Miami (FL),ACC (Coastal),6.0,7.0,0.462,3.0,5.0,0.375,29.2,24.3,8.04,4.65
1970-01-01 00:00:00.000002014,Virginia,ACC (Coastal),5.0,7.0,0.417,3.0,5.0,0.375,25.8,24.1,4.83,4.5
1970-01-01 00:00:00.000002014,Memphis,American,10.0,3.0,0.769,7.0,1.0,0.875,36.2,19.5,7.22,-4.25
1970-01-01 00:00:00.000002014,Cincinnati,American,9.0,4.0,0.692,7.0,1.0,0.875,34.0,27.2,2.42,-2.2
1970-01-01 00:00:00.000002014,UCF,American,9.0,4.0,0.692,7.0,1.0,0.875,28.1,19.2,1.98,-4.95
1970-01-01 00:00:00.000002014,East Carolina,American,8.0,5.0,0.615,5.0,3.0,0.625,35.8,25.8,2.35,-4.96
1970-01-01 00:00:00.000002014,Houston,American,8.0,5.0,0.615,5.0,3.0,0.625,29.8,20.6,0.85,-6.22
1970-01-01 00:00:00.000002014,Temple,American,6.0,6.0,0.5,4.0,4.0,0.5,23.1,17.5,-2.23,-3.9
1970-01-01 00:00:00.000002014,South Florida,American,4.0,8.0,0.333,3.0,5.0,0.375,17.2,27.0,-10.9,-2.73
1970-01-01 00:00:00.000002014,Tulane,American,3.0,9.0,0.25,2.0,6.0,0.25,16.0,28.4,-11.38,-0.8
1970-01-01 00:00:00.000002014,Tulsa,American,2.0,10.0,0.167,2.0,6.0,0.25,24.7,39.3,-15.23,-2.56
1970-01-01 00:00:00.000002014,Connecticut,American,2.0,10.0,0.167,1.0,7.0,0.125,15.5,29.8,-15.72,-3.64
1970-01-01 00:00:00.000002014,SMU,American,1.0,11.0,0.083,1.0,7.0,0.125,11.1,41.3,-18.17,0.41
1970-01-01 00:00:00.000002014,Texas Christian,Big 12,12.0,1.0,0.923,8.0,1.0,0.889,46.5,19.0,18.96,1.57
1970-01-01 00:00:00.000002014,Baylor,Big 12,11.0,2.0,0.846,8.0,1.0,0.889,48.2,25.5,14.97,0.59
1970-01-01 00:00:00.000002014,Kansas State,Big 12,9.0,4.0,0.692,7.0,2.0,0.778,35.8,23.2,12.73,3.66
1970-01-01 00:00:00.000002014,Oklahoma,Big 12,8.0,5.0,0.615,5.0,4.0,0.556,36.4,25.9,10.21,3.9
1970-01-01 00:00:00.000002014,West Virginia,Big 12,7.0,6.0,0.538,5.0,4.0,0.556,33.5,27.6,8.07,4.45
1970-01-01 00:00:00.000002014,Texas,Big 12,6.0,7.0,0.462,5.0,4.0,0.556,21.4,23.8,3.98,5.29
1970-01-01 00:00:00.000002014,Oklahoma State,Big 12,7.0,6.0,0.538,4.0,5.0,0.444,27.6,31.2,1.1,3.49
1970-01-01 00:00:00.000002014,Texas Tech,Big 12,4.0,8.0,0.333,2.0,7.0,0.222,30.5,41.3,-3.56,4.11
1970-01-01 00:00:00.000002014,Kansas,Big 12,3.0,9.0,0.25,1.0,8.0,0.111,17.8,33.3,-6.86,3.48
1970-01-01 00:00:00.000002014,Iowa State,Big 12,2.0,10.0,0.167,0.0,9.0,0.0,23.2,38.8,-8.64,3.52
1970-01-01 00:00:00.000002014,Ohio State,Big Ten (East),14.0,1.0,0.933,8.0,0.0,1.0,44.8,22.0,20.44,5.17
1970-01-01 00:00:00.000002014,Michigan State,Big Ten (East),11.0,2.0,0.846,7.0,1.0,0.875,43.0,21.5,16.07,1.68
1970-01-01 00:00:00.000002014,Maryland,Big Ten (East),7.0,6.0,0.538,4.0,4.0,0.5,28.5,30.2,1.58,3.12
1970-01-01 00:00:00.000002014,Rutgers,Big Ten (East),8.0,5.0,0.615,3.0,5.0,0.375,26.7,30.2,3.19,2.5
1970-01-01 00:00:00.000002014,Michigan,Big Ten (East),5.0,7.0,0.417,3.0,5.0,0.375,20.9,22.4,1.82,3.65
1970-01-01 00:00:00.000002014,Penn State,Big Ten (East),7.0,6.0,0.538,2.0,6.0,0.25,20.6,18.6,2.46,1.54
1970-01-01 00:00:00.000002014,Indiana,Big Ten (East),4.0,8.0,0.333,1.0,7.0,0.125,25.1,32.8,-5.32,1.43
1970-01-01 00:00:00.000002014,Wisconsin,Big Ten (West),11.0,3.0,0.786,7.0,1.0,0.875,34.6,20.8,12.7,1.91
1970-01-01 00:00:00.000002014,Nebraska,Big Ten (West),9.0,4.0,0.692,5.0,3.0,0.625,37.8,26.4,10.26,1.72
1970-01-01 00:00:00.000002014,Minnesota,Big Ten (West),8.0,5.0,0.615,5.0,3.0,0.625,28.4,24.2,6.74,3.04
1970-01-01 00:00:00.000002014,Iowa,Big Ten (West),7.0,6.0,0.538,4.0,4.0,0.5,28.2,25.6,1.37,-0.4
1970-01-01 00:00:00.000002014,Illinois,Big Ten (West),6.0,7.0,0.462,3.0,5.0,0.375,25.9,34.0,-2.53,3.0
1970-01-01 00:00:00.000002014,Northwestern,Big Ten (West),5.0,7.0,0.417,3.0,5.0,0.375,23.0,25.2,0.8,1.63
1970-01-01 00:00:00.000002014,Purdue,Big Ten (West),3.0,9.0,0.25,1.0,7.0,0.125,23.8,31.7,-6.33,2.01
1970-01-01 00:00:00.000002014,Marshall,CUSA (East),13.0,1.0,0.929,7.0,1.0,0.875,45.6,21.0,12.55,-5.81
1970-01-01 00:00:00.000002014,Middle Tennessee State,CUSA (East),6.0,6.0,0.5,5.0,3.0,0.625,31.6,31.5,-3.52,-1.77
1970-01-01 00:00:00.000002014,Western Kentucky,CUSA (East),8.0,5.0,0.615,4.0,4.0,0.5,44.4,39.9,1.99,-3.01
1970-01-01 00:00:00.000002014,Old Dominion,CUSA (East),6.0,6.0,0.5,4.0,4.0,0.5,32.7,38.0,-6.1,-3.6
1970-01-01 00:00:00.000002014,UAB,CUSA (East),6.0,6.0,0.5,4.0,4.0,0.5,33.2,29.9,-0.3,-2.05
1970-01-01 00:00:00.000002014,Florida International,CUSA (East),4.0,8.0,0.333,3.0,5.0,0.375,23.0,24.8,-6.95,-4.04
1970-01-01 00:00:00.000002014,Florida Atlantic,CUSA (East),3.0,9.0,0.25,2.0,6.0,0.25,24.0,34.4,-9.68,-1.18
1970-01-01 00:00:00.000002014,Louisiana Tech,CUSA (West),9.0,5.0,0.643,7.0,1.0,0.875,37.4,24.7,5.46,-1.61
1970-01-01 00:00:00.000002014,Rice,CUSA (West),8.0,5.0,0.615,5.0,3.0,0.625,28.8,28.5,-0.28,-2.98
1970-01-01 00:00:00.000002014,UTEP,CUSA (West),7.0,6.0,0.538,5.0,3.0,0.625,26.6,28.1,-3.18,-3.64
1970-01-01 00:00:00.000002014,UTSA,CUSA (West),4.0,8.0,0.333,3.0,5.0,0.375,17.1,25.9,-8.62,-2.45
1970-01-01 00:00:00.000002014,North Texas,CUSA (West),4.0,8.0,0.333,2.0,6.0,0.25,27.2,29.8,-11.91,-5.91
1970-01-01 00:00:00.000002014,Southern Mississippi,CUSA (West),3.0,9.0,0.25,1.0,7.0,0.125,19.0,35.4,-10.91,0.17
1970-01-01 00:00:00.000002014,BYU,Ind,8.0,5.0,0.615,,,,37.1,27.5,4.38,-1.32
1970-01-01 00:00:00.000002014,Navy,Ind,8.0,5.0,0.615,,,,31.8,27.3,2.19,-1.5
1970-01-01 00:00:00.000002014,Notre Dame,Ind,8.0,5.0,0.615,,,,32.8,29.2,8.56,5.33
1970-01-01 00:00:00.000002014,Army,Ind,4.0,8.0,0.333,,,,24.9,32.9,-12.95,-5.78
1970-01-01 00:00:00.000002014,Bowling Green,MAC (East),8.0,6.0,0.571,5.0,3.0,0.625,30.0,33.5,-6.66,-5.87
1970-01-01 00:00:00.000002014,Ohio,MAC (East),6.0,6.0,0.5,4.0,4.0,0.5,20.5,24.8,-9.79,-6.95
1970-01-01 00:00:00.000002014,Buffalo,MAC (East),5.0,6.0,0.455,3.0,4.0,0.429,32.3,31.5,-9.34,-9.98
1970-01-01 00:00:00.000002014,Akron,MAC (East),5.0,7.0,0.417,3.0,5.0,0.375,22.6,23.1,-9.23,-7.73
1970-01-01 00:00:00.000002014,Massachusetts,MAC (East),3.0,9.0,0.25,3.0,5.0,0.375,27.3,33.0,-12.61,-7.03
1970-01-01 00:00:00.000002014,Miami (OH),MAC (East),2.0,10.0,0.167,2.0,6.0,0.25,22.3,31.8,-13.99,-5.24
1970-01-01 00:00:00.000002014,Kent State,MAC (East),2.0,9.0,0.182,1.0,6.0,0.143,16.4,29.0,-13.04,-4.58
1970-01-01 00:00:00.000002014,Northern Illinois,MAC (West),11.0,3.0,0.786,7.0,1.0,0.875,31.5,25.6,-1.06,-6.14
1970-01-01 00:00:00.000002014,Toledo,MAC (West),9.0,4.0,0.692,7.0,1.0,0.875,36.6,30.5,-1.79,-6.48
1970-01-01 00:00:00.000002014,Western Michigan,MAC (West),8.0,5.0,0.615,6.0,2.0,0.75,33.8,24.9,-1.79,-7.79
1970-01-01 00:00:00.000002014,Central Michigan,MAC (West),7.0,6.0,0.538,5.0,3.0,0.625,26.9,25.2,-5.84,-7.61
1970-01-01 00:00:00.000002014,Ball State,MAC (West),5.0,7.0,0.417,4.0,4.0,0.5,27.7,27.2,-8.35,-8.68
1970-01-01 00:00:00.000002014,Eastern Michigan,MAC (West),2.0,10.0,0.167,1.0,7.0,0.125,15.2,40.9,-19.82,-4.07
1970-01-01 00:00:00.000002014,Boise State,MWC (Mountain),12.0,2.0,0.857,7.0,1.0,0.875,39.7,26.8,10.58,-0.07
1970-01-01 00:00:00.000002014,Colorado State,MWC (Mountain),10.0,3.0,0.769,6.0,2.0,0.75,33.9,25.1,5.47,-2.84
1970-01-01 00:00:00.000002014,Utah State,MWC (Mountain),10.0,4.0,0.714,6.0,2.0,0.75,26.9,19.7,3.63,-3.59
1970-01-01 00:00:00.000002014,Air Force,MWC (Mountain),10.0,3.0,0.769,5.0,3.0,0.625,31.5,24.2,2.2,-4.88
1970-01-01 00:00:00.000002014,New Mexico,MWC (Mountain),4.0,8.0,0.333,2.0,6.0,0.25,27.7,35.9,-7.8,-2.14
1970-01-01 00:00:00.000002014,Wyoming,MWC (Mountain),4.0,8.0,0.333,2.0,6.0,0.25,21.1,32.8,-6.69,0.14
1970-01-01 00:00:00.000002014,San Diego State,MWC (West),7.0,6.0,0.538,5.0,3.0,0.625,25.0,19.8,-2.1,-5.49
1970-01-01 00:00:00.000002014,Fresno State,MWC (West),6.0,8.0,0.429,5.0,3.0,0.625,26.5,32.4,-5.52,-0.95
1970-01-01 00:00:00.000002014,Nevada,MWC (West),7.0,6.0,0.538,4.0,4.0,0.5,29.2,27.2,-0.38,-2.14
1970-01-01 00:00:00.000002014,Hawaii,MWC (West),4.0,9.0,0.308,3.0,5.0,0.375,20.9,26.8,-9.08,-3.62
1970-01-01 00:00:00.000002014,San Jose State,MWC (West),3.0,9.0,0.25,2.0,6.0,0.25,19.3,29.4,-9.49,-1.99
1970-01-01 00:00:00.000002014,Nevada-Las Vegas,MWC (West),2.0,11.0,0.154,1.0,7.0,0.125,21.9,38.5,-16.18,-2.26
1970-01-01 00:00:00.000002014,Oregon,Pac-12 (North),13.0,2.0,0.867,8.0,1.0,0.889,45.4,23.6,22.22,6.02
1970-01-01 00:00:00.000002014,Stanford,Pac-12 (North),8.0,5.0,0.615,5.0,4.0,0.556,27.2,16.4,12.42,4.65
1970-01-01 00:00:00.000002014,Washington,Pac-12 (North),8.0,6.0,0.571,4.0,5.0,0.444,30.2,24.8,6.52,1.6
1970-01-01 00:00:00.000002014,California,Pac-12 (North),5.0,7.0,0.417,3.0,6.0,0.333,38.3,39.8,2.55,5.3
1970-01-01 00:00:00.000002014,Oregon State,Pac-12 (North),5.0,7.0,0.417,2.0,7.0,0.222,25.7,31.6,-1.42,4.0
1970-01-01 00:00:00.000002014,Washington State,Pac-12 (North),3.0,9.0,0.25,2.0,7.0,0.222,31.8,38.6,-1.54,6.47
1970-01-01 00:00:00.000002014,Arizona,Pac-12 (South),10.0,4.0,0.714,7.0,2.0,0.778,34.5,28.2,11.9,6.12
1970-01-01 00:00:00.000002014,Arizona State,Pac-12 (South),10.0,3.0,0.769,6.0,3.0,0.667,36.9,27.9,13.26,4.11
1970-01-01 00:00:00.000002014,UCLA,Pac-12 (South),10.0,3.0,0.769,6.0,3.0,0.667,33.5,28.1,14.4,9.1
1970-01-01 00:00:00.000002014,USC,Pac-12 (South),9.0,4.0,0.692,6.0,3.0,0.667,35.8,25.2,14.39,5.93
1970-01-01 00:00:00.000002014,Utah,Pac-12 (South),9.0,4.0,0.692,5.0,4.0,0.556,31.3,24.9,9.84,5.14
1970-01-01 00:00:00.000002014,Colorado,Pac-12 (South),2.0,10.0,0.167,0.0,9.0,0.0,28.5,39.0,-3.63,6.45
1970-01-01 00:00:00.000002014,Missouri,SEC (East),11.0,3.0,0.786,7.0,1.0,0.875,27.8,21.1,12.02,4.73
1970-01-01 00:00:00.000002014,Georgia,SEC (East),10.0,3.0,0.769,6.0,2.0,0.75,41.3,20.7,18.84,5.07
1970-01-01 00:00:00.000002014,Florida,SEC (East),7.0,5.0,0.583,4.0,4.0,0.5,30.3,21.1,8.12,4.29
1970-01-01 00:00:00.000002014,South Carolina,SEC (East),7.0,6.0,0.538,3.0,5.0,0.375,32.6,30.4,6.7,4.93
1970-01-01 00:00:00.000002014,Tennessee,SEC (East),7.0,6.0,0.538,3.0,5.0,0.375,28.9,24.2,8.13,5.52
1970-01-01 00:00:00.000002014,Kentucky,SEC (East),5.0,7.0,0.417,2.0,6.0,0.25,29.2,31.3,1.55,3.89
1970-01-01 00:00:00.000002014,Vanderbilt,SEC (East),3.0,9.0,0.25,0.0,8.0,0.0,17.2,33.3,-6.97,4.11
1970-01-01 00:00:00.000002014,Alabama,SEC (West),12.0,2.0,0.857,7.0,1.0,0.875,36.9,18.4,20.34,7.27
1970-01-01 00:00:00.000002014,Mississippi State,SEC (West),10.0,3.0,0.769,6.0,2.0,0.75,36.9,21.7,15.04,4.81
1970-01-01 00:00:00.000002014,Ole Miss,SEC (West),9.0,4.0,0.692,5.0,3.0,0.625,28.3,16.0,16.8,8.11
1970-01-01 00:00:00.000002014,Auburn,SEC (West),8.0,5.0,0.615,4.0,4.0,0.5,35.5,26.7,14.99,9.06
1970-01-01 00:00:00.000002014,LSU,SEC (West),8.0,5.0,0.615,4.0,4.0,0.5,27.6,17.5,10.75,5.98
1970-01-01 00:00:00.000002014,Texas A&M,SEC (West),8.0,5.0,0.615,3.0,5.0,0.375,35.2,28.1,9.96,5.72
1970-01-01 00:00:00.000002014,Arkansas,SEC (West),7.0,6.0,0.538,2.0,6.0,0.25,31.9,19.2,14.91,7.76
1970-01-01 00:00:00.000002014,Georgia Southern,Sun Belt,9.0,3.0,0.75,8.0,0.0,1.0,39.1,23.4,1.89,-8.19
1970-01-01 00:00:00.000002014,Appalachian State,Sun Belt,7.0,5.0,0.583,6.0,2.0,0.75,35.7,27.3,-6.56,-9.9
1970-01-01 00:00:00.000002014,Louisiana,Sun Belt,9.0,4.0,0.692,7.0,1.0,0.875,29.5,26.0,-1.57,-5.57
